fecha;autor;tweet
2021-02-17 02:17:20;PordenoneBudoia;@CesarAlcntara10 @TauOmega3 @ClaudioFranzua @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @jusevar25… https://t.co/QIh0aAKPH2
2021-02-17 02:15:34;PordenoneBudoia;@ClaudioFranzua @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/UfQFvIm55G
2021-02-17 02:13:13;UrrutiaPatty;@carolina_rzr @solo_gemma @GobiernodeChile @pdi @Carabdechile @RodrigoDelgadoM @carreragonzalo @lcruzcoke… https://t.co/Fw73DdtKCe
2021-02-17 02:08:13;CesarAlcntara10;@TauOmega3 @FafuC @LpontD @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/1YASvAPgl1
2021-02-17 02:07:31;CesarAlcntara10;@FafuC @LpontD @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/Tq9GtPhaVB
2021-02-17 02:07:03;CesarAlcntara10;@ChileseaweonoV @ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @jusevar25… https://t.co/2LS2kBRf2v
2021-02-17 02:06:07;CesarAlcntara10;@TauOmega3 @ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @jusevar25… https://t.co/ckHpozkaYZ
2021-02-17 02:03:17;CesarAlcntara10;@TauOmega3 @LpontD @FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/MIXLylToNy
2021-02-17 02:03:06;gonguecl;"@carreragonzalo @vanessakaiser22 @melnicksergio Mmmmm
Demasiada demagogia de candidatura

Noooooop
Seamos serios"
2021-02-17 02:03:03;CesarAlcntara10;@LpontD @FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/Lf6PjRU2J8
2021-02-17 02:02:51;CesarAlcntara10;@FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/dAopjBSrrU
2021-02-17 02:01:53;TauOmega3;@FafuC @LpontD @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/QIIy6S9CVR
2021-02-17 02:01:27;Rodrigo34395280;@ClaudioFranzua @FafuC @Carmen_E_muller @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/XYObrO48q5
2021-02-17 02:00:28;TauOmega3;@FafuC @LpontD @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/IoyTNPEnD2
2021-02-17 01:59:47;paulidoc;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/K0sSYDrnsX
2021-02-17 01:58:38;paulidoc;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/JJJZRXcyTY
2021-02-17 01:58:12;Pupylyl7;@WenaChile @FafuC @ClaudioFranzua @PordenoneBudoia @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10… https://t.co/aEZ6Bgrb8m
2021-02-17 01:58:01;cokedemonrafy;@carolina_rzr @GobiernodeChile @pdi @Carabdechile @RodrigoDelgadoM @carreragonzalo @lcruzcoke @CarlosG58370431… https://t.co/18fR3kjmCT
2021-02-17 01:57:53;ClaudioFranzua;@WenaChile @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/zLZHuYjmnF
2021-02-17 01:57:31;FafuC;@LpontD @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/zCo6ccEhiG
2021-02-17 01:57:17;ClaudioFranzua;@WenaChile @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/tr7TI8kLGV
2021-02-17 01:54:01;ChileseaweonoV;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/COf6Wwvj7J
2021-02-17 01:53:52;WenaChile;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/sy8e0VgFyC
2021-02-17 01:52:27;TauOmega3;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/XUYRdadRtK
2021-02-17 01:51:22;FafuC;@ClaudioFranzua @PordenoneBudoia @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/nsR0mBKDAk
2021-02-17 01:49:53;TauOmega3;@dongueas @ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10… https://t.co/yFhwwZsZ8E
2021-02-17 01:49:00;nancytorresvale;@Carmen_E_muller @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC… https://t.co/CABtA1ISE2
2021-02-17 01:48:48;TauOmega3;@LpontD @FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/1mifw9vsha
2021-02-17 01:47:42;LpontD;@FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/NBv9qXWeBH
2021-02-17 01:46:19;dongueas;@ClaudioFranzua @PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25… https://t.co/8UOxQud0Nh
2021-02-17 01:45:15;FafuC;@PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/tXzkLlovC4
2021-02-17 01:44:37;ClaudioFranzua;@Carmen_E_muller @FafuC @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/aiH8cqAL0M
2021-02-17 01:43:30;llaverop;@PordenoneBudoia @AtienzaCortes @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @MaTeres72775470 @kathymoragas… https://t.co/1nWBGRR1Hf
2021-02-17 01:42:47;WenaChile;https://t.co/EvghxLhMlS @colomba_5 @carreragonzalo @melnicksergio
2021-02-17 01:42:05;TauOmega3;@dongueas @PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/C39DRXqI2K
2021-02-17 01:41:40;dongueas;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/Y7JC3Z1wHK
2021-02-17 01:41:35;ClaudioFranzua;@PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/ou8vjwtGIH
2021-02-17 01:40:21;ClaudioFranzua;@PordenoneBudoia @FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/xAOVAiA828
2021-02-17 01:40:03;CesarAlcntara10;@Rodolfo_Lopez_E @PordenoneBudoia @AtienzaCortes @FafuC @Lafacha8 @jusevar25 @MaTeres72775470 @kathymoragas… https://t.co/gDCkf1NieG
2021-02-17 01:39:37;Rodolfo_Lopez_E;@PordenoneBudoia @AtienzaCortes @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @MaTeres72775470 @kathymoragas… https://t.co/q5WzuyhW8x
2021-02-17 01:38:58;CesarAlcntara10;@TauOmega3 @PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/FBi1Ju6DtU
2021-02-17 01:35:53;PordenoneBudoia;@FafuC @Carmen_E_muller @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/WsQWONuvdS
2021-02-17 01:33:48;PordenoneBudoia;@Carmen_E_muller @entransito7 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/TjKA4SA3om
2021-02-17 01:32:37;CesarAlcntara10;@TauOmega3 @nancytorresvale @Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC… https://t.co/vVO8QS4zhJ
2021-02-17 01:32:10;CesarAlcntara10;@nancytorresvale @Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/5Wn441EfIC
2021-02-17 01:32:02;TauOmega3;@CesarAlcntara10 @PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/dhRvJUqjRZ
2021-02-17 01:31:56;CesarAlcntara10;@Carmen_E_muller @Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/fBlGIV6qEr
2021-02-17 01:31:17;PordenoneBudoia;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/IogyLbh0VM
2021-02-17 01:30:19;CesarAlcntara10;@PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/nBrOWQ4Bnb
2021-02-17 01:29:36;CesarAlcntara10;@entransito7 @PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/uTz9TnDhZE
2021-02-17 01:28:56;PordenoneBudoia;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/vSGifvehzM
2021-02-17 01:28:54;CesarAlcntara10;@PamelitzR @PordenoneBudoia @ElianaV57319868 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/1dNwOjeb2b
2021-02-17 01:28:16;CesarAlcntara10;@PordenoneBudoia @TauOmega3 @ElianaV57319868 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/eN6GIhcih4
2021-02-17 01:27:48;CesarAlcntara10;@orlando_veas @ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/1f32DWp5a2
2021-02-17 01:27:41;CesarAlcntara10;@PordenoneBudoia @ElianaV57319868 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/sakszGPjxU
2021-02-17 01:27:23;CesarAlcntara10;@ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/Owp3GlSH8a
2021-02-17 01:27:06;PordenoneBudoia;@CesarAlcntara10 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/okZvyOOQFn
2021-02-17 01:26:42;CesarAlcntara10;@TauOmega3 @ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/aneqoi9dvQ
2021-02-17 01:23:57;CesarAlcntara10;@FafuC @PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/2svIQ6HSRr
2021-02-17 01:23:53;PordenoneBudoia;@CesarAlcntara10 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/60eOuWIFgB
2021-02-17 01:22:12;CesarAlcntara10;@PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/c3KrTkvkmM
2021-02-17 01:21:51;CesarAlcntara10;@PordenoneBudoia @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/KPz8NqZkuE
2021-02-17 01:14:56;DanielPerezF;@Macarena__Bravo @AgriculturaFM Sólo por ti...volveré a éste programa désdeque no está @carreragonzalo...para ver s… https://t.co/t7I6I3X7zn
2021-02-17 01:11:26;castillo_coqui;@FafuC @medixi @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/TTOr9s3HfE
2021-02-17 00:51:19;ClaudioFranzua;@FafuC @Carmen_E_muller @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/PXX2RwwjOR
2021-02-17 00:42:48;Carmen_E_muller;@FafuC @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/wyFCuXZImF
2021-02-17 00:41:13;FafuC;@Carmen_E_muller @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/JnbG2BVAjs
2021-02-17 00:40:30;FafuC;@Carmen_E_muller @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/ba2LBYxPQv
2021-02-17 00:34:27;Carmen_E_muller;@FafuC @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/KZhckZvTOq
2021-02-17 00:32:55;Carmen_E_muller;@FafuC @PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/t4zJSNcpBD
2021-02-17 00:31:33;Carmen_E_muller;@PordenoneBudoia @nancytorresvale @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @FafuC… https://t.co/JovjLc2oRJ
2021-02-17 00:30:07;sofiapt7;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/WBXYjJKKIf
2021-02-17 00:28:54;Carmen_E_muller;@PordenoneBudoia @entransito7 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/b1FtQeQo6B
2021-02-17 00:27:11;PordenoneBudoia;@entransito7 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/LgAeBfekhT
2021-02-17 00:26:54;vonjuanpablo;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/lqPBxtg7c1
2021-02-17 00:25:46;PordenoneBudoia;@Carmen_E_muller @nancytorresvale @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @FafuC… https://t.co/fFJ87p3BjJ
2021-02-17 00:25:39;FafuC;@PordenoneBudoia @entransito7 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/pFsrIi7mS5
2021-02-17 00:23:16;Carmen_E_muller;@nancytorresvale @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC… https://t.co/TIZjNU8eS3
2021-02-17 00:19:29;PordenoneBudoia;@Carmen_E_muller @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/mpYTg1AywN
2021-02-17 00:18:50;Carmen_E_muller;@PordenoneBudoia @entransito7 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/XRHZhcWWAR
2021-02-17 00:17:47;PordenoneBudoia;@entransito7 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/knslyBiEjj
2021-02-17 00:17:18;TauOmega3;@nancytorresvale @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC… https://t.co/5Bbsm7tfI4
2021-02-17 00:17:10;ravenda20;@carreragonzalo Se desperfiló, lo perdimos, se creyó el cuento.
2021-02-17 00:16:26;nancytorresvale;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/cHPLvidGfI
2021-02-17 00:13:48;Carmen_E_muller;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/KEEClfvuiJ
2021-02-17 00:11:59;Carmen_E_muller;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/HDltpS0D2G
2021-02-17 00:10:42;PordenoneBudoia;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/BSlS9eT6Y2
2021-02-17 00:09:36;GabrielDelPinoC;@FafuC @CamilaPopapo @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470… https://t.co/5VKgsPkSho
2021-02-17 00:08:52;hoyrechazo;@Elimoranieto @JairoQuinterosR @freddyaraneda @canicsal @dercolto @EvaVare78382284 @raullaban @tere_marinovic… https://t.co/fFtoBLQumC
2021-02-17 00:05:02;hoyrechazo;@Elimoranieto @JairoQuinterosR @freddyaraneda @canicsal @dercolto @EvaVare78382284 @raullaban @tere_marinovic… https://t.co/NkltQodQI7
2021-02-17 00:01:02;CamilaPopapo;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/czIuatfjrV
2021-02-17 00:00:16;piturre;@FafuC @medixi @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/42Vzx3jeiq
2021-02-16 23:56:42;ericahenriquezo;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/X18usdOBbe
2021-02-16 23:54:30;entransito7;@PordenoneBudoia @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/KV6RqRc8FU
2021-02-16 23:53:49;cata19472;"@marcanoserrano Está sucediendo en Chile también,👀en Servel
Atención: @joseantoniokast @RojoEdwards @carreragonzalo… https://t.co/Dher6f36zB"
2021-02-16 23:48:16;PordenoneBudoia;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/yft4x8n31W
2021-02-16 23:47:05;PordenoneBudoia;@orlando_veas @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/2Q1zi8ZxbQ
2021-02-16 23:46:26;RecargadaP;@carreragonzalo https://t.co/yazNTfnbtw
2021-02-16 23:45:18;PordenoneBudoia;@PamelitzR @ElianaV57319868 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/ngKjRQszT3
2021-02-16 23:44:04;PamelitzR;@PordenoneBudoia @ElianaV57319868 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/frxMKULTGV
2021-02-16 23:43:51;PordenoneBudoia;@TauOmega3 @ElianaV57319868 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/C6sd2ao8nU
2021-02-16 23:42:46;TauOmega3;@orlando_veas @ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes… https://t.co/uhHsa1t9RL
2021-02-16 23:42:07;orlando_veas;@ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/UexYjxmhOq
2021-02-16 23:41:56;PordenoneBudoia;@ElianaV57319868 @FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/jkTXFWr1O6
2021-02-16 23:35:50;orlando_veas;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas… https://t.co/EzjtqvvTFt
2021-02-16 23:35:28;ElianaV57319868;@FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/SfMX28P9T1
2021-02-16 23:35:15;Elimoranieto;@hoyrechazo @JairoQuinterosR @freddyaraneda @canicsal @dercolto @EvaVare78382284 @raullaban @tere_marinovic… https://t.co/hR3r55ZZAP
2021-02-16 23:24:52;negroblackone;@kabuki196 @euge2145 @sebastianpinera @carreragonzalo @DraMLCordero @joseantoniokast @tere_marinovic @melnicksergio… https://t.co/isrgj4weJU
2021-02-16 23:20:38;TauOmega3;@ElianaV57319868 @FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470… https://t.co/ndX1HH2eGb
2021-02-16 23:19:30;ElianaV57319868;@FafuC @PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas… https://t.co/LqiiJmiJqI
2021-02-16 22:50:58;Jorge20575305;"Que coincidencia....
Parece que RD encontró otra gallina de los huevos de oro...siempre con nuestros impuestos… https://t.co/u8wkUjTLUy"
2021-02-16 22:48:02;TauOmega3;@SM7LS7 @tecobravo @joseantoniokast @melnicksergio @CarlosG58370431 @glorianaveillan @carreragonzalo… https://t.co/Zot3tQHN4t
2021-02-16 22:43:54;ArturoR00446420;@carreragonzalo Disculpe Don Gonzalo, pero todavía no me convence... tengo muchas dudas con usted... obviamente no… https://t.co/iwFJhb3ErR
2021-02-16 22:30:51;FafuC;@PordenoneBudoia @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/3CCOQIwsek
2021-02-16 22:28:17;PordenoneBudoia;@CesarAlcntara10 @FafuC @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/18lGSK6nuw
2021-02-16 22:27:29;PordenoneBudoia;@FafuC @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/U1WJP2qn1S
2021-02-16 22:24:31;CesarAlcntara10;@FafuC @Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/69auZOjniq
2021-02-16 22:07:53;FafuC;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @kathymoragas @orlando_veas… https://t.co/0Yw9ijWOhG
2021-02-16 22:04:48;AliciaMuozRami1;@carreragonzalo 👏👏👏👏👏👏👍🙋🏻‍♀️
2021-02-16 22:04:19;ericahenriquezo;@Yarelly91868667 @Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC… https://t.co/vhujGZkqnX
2021-02-16 21:59:39;lgjavier61;@carreragonzalo La apertura a escuchar opiniones diferentes es preocupación por el bien de todos y no por beneficio… https://t.co/XA4JCWNYF0
2021-02-16 21:57:00;rocioea;@carreragonzalo Copiando la frase de la candidata @danielapenaloza ???
2021-02-16 21:56:43;Yarelly91868667;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/OfV2s4kBlK
2021-02-16 21:46:57;ReginaConcejal;Muy interesante la intervención de @carreragonzalo en @FMConquistador. Se abordaron temas de integración vecinal (a… https://t.co/YbXDxr1FBV
2021-02-16 21:11:46;CesarAlcntara10;@PordenoneBudoia @Lafacha8 @jusevar25 @AtienzaCortes @MaTeres72775470 @FafuC @kathymoragas @orlando_veas… https://t.co/y8ev4KwBNo
2021-02-16 21:03:50;ARPONARANCIBIA;@carreragonzalo GONZALO...NO PROMETAS, SOLO MEJORA LAS COSAS, CUMPLE, CREO EN TUS BUENAS INTENCIONES, PERO EL PAIS… https://t.co/Or0nRpFraI
2021-02-16 20:56:48;Cocolinda2203;"@carreragonzalo @marapoquindo3 #GonzaloPorLasCondes
#VecinosLasCondes
#LasCondesChile"
2021-02-16 20:55:45;PordenoneBudoia;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @MaTeres72775470 @FafuC @kathymoragas @orlando_veas… https://t.co/KChqBRyeIi
2021-02-16 20:50:19;pbaezaval;@carreragonzalo https://t.co/Jdmn1NfjyL
2021-02-16 20:49:17;SebaArancibia;@carreragonzalo Faltó poner los nombres de las colaboradoras, Gonzalo.
2021-02-16 20:44:17;CataLuna1980;Paremos esto ahora por favor!!! 🙏@GobiernodeChile @RodrigoDelgadoM @joseantoniokast @evelynmatthei @carreragonzalo… https://t.co/0JvbXnfbp6
2021-02-16 20:37:15;Yarelly91868667;@Lafacha8 @CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas… https://t.co/Cu3vSgYM7E
2021-02-16 20:30:11;Vibora6662;@carreragonzalo Fantástico mi alcalde 🇨🇱
2021-02-16 20:26:02;CesarAlcntara10;@Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas @orlando_veas… https://t.co/SaOgdApKlO
2021-02-16 20:24:56;CesarAlcntara10;@Lafacha8 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas @orlando_veas… https://t.co/IhY5DdMfdW
2021-02-16 20:24:24;Lafacha8;@CesarAlcntara10 @jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas @orlando_veas… https://t.co/AmPSqnQC1w
2021-02-16 20:21:53;CesarAlcntara10;@jusevar25 @AtienzaCortes @PordenoneBudoia @MaTeres72775470 @FafuC @kathymoragas @orlando_veas @gloria_patriota… https://t.co/lvjQhKoh65
2021-02-16 20:15:39;CataLuna1980;"@RodrigoDelgadoM @Alvaro_CarterF  @GobiernodeChile @joseantoniokast @carreragonzalo 
@LavinJoaquin"
